1  0.0    0
2  70.32  4e-05
3  37.08  5e-05
4  0.0    0.00011
5  106.94 8e-05
6  269.12 0.00014
7  142.29 0.00012
8  209.23 0.00025
9  219.12 0.00032
10 218.22 0.00053
11 167.51 0.00051
12 418.21 0.00042
13 288.04 0.00071
14 408.28 0.00064
15 464.24 0.00063
16 497.9  0.00069
17 384.05 0.00067
18 376.7  0.00095
19 729.13 0.00089
20 492.84 0.00129
