1  0.0     5e-05
2  70.32   0.00018
3  37.08   0.00047
4  0.0     0.00068
5  107.32  0.00455
6  269.12  0.01528
7  142.29  0.03761
8  209.23  0.17089
9  234.84  0.67754
10 218.22 2.75852
11 188.83 13.2029
12 461.61 54.5247
13 384.5  246.305
14 448.55 1117.63
15 611.33 5457.82
